F1,F2,F3,F4,F5,F7,F8,F6,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
3.8881959144057876,5.835609727042402,5.044585540437554,26.48881134277022,259.303729777595,97.50645312592815,286.9160969279892,1,1,2,2,24,20860,4,3,2,6,1956,10,824,2
4.087246066953852,6.927280509364555,3.300522638426521,31.421146478365685,301.3963406712732,89.39893619983812,305.767325479691,1,2,1,1,20,20273,4,5,4,5,1933,12,746,3
3.3636231943033197,5.266495632834429,4.361222744902124,28.66549509390314,306.08294656777787,108.19484040173526,292.46556359466905,0,2,2,1,29,20990,4,4,3,5,2190,10,704,2
3.8826742402521903,5.187844454339522,3.014396651245304,28.86375097668284,250.4157178583581,112.6851256806234,321.4588380495839,0,2,2,2,29,20510,5,3,4,6,1836,12,748,2
3.7529429357693007,6.820471890509008,3.8114645747506755,26.06783977932755,272.38729235457754,101.8572126431139,306.24358619246937,1,1,1,1,29,18236,4,3,2,5,1852,10,823,4
4.703474031472966,6.238728290515496,3.916153837178495,25.644812110056996,308.66911647138795,118.68141101024585,306.677808122865,1,2,1,2,30,19144,3,4,4,6,1817,12,736,4
2.1363391410243735,6.72100599106934,3.9904317290231384,30.82351445579012,273.8385205181203,82.06674886631845,295.97160973946546,0,1,2,1,20,21253,3,5,2,4,1837,12,845,2
2.842889568776691,6.087068346509366,4.738668016724656,28.9716892188424,300.4483265760182,100.19182393218112,282.33952083899686,0,1,2,1,24,21782,3,3,2,4,1986,11,718,2
4.851234452229676,5.616005083097767,3.9713952531758645,28.494805620921436,281.2112065491924,108.738157892902,281.4284694417845,0,2,2,1,32,18766,5,3,4,5,2184,10,739,4
4.670791351672749,7.047755794185499,4.121734056556327,30.836065829219173,266.2730935543721,114.50561884596715,299.0500814868939,1,2,2,2,29,20681,4,5,2,5,1995,11,716,2
3.3669702583571386,6.998539697422448,3.5938603271858187,31.124103191928878,260.0048488868109,87.1702244763116,283.8054420143757,0,1,2,1,28,23086,4,3,3,6,2042,10,798,0
3.8603977934046103,6.736741177136067,3.93312947907335,26.271265341354827,254.2256163760261,112.00013927054727,307.3081129993063,0,2,1,2,20,20665,4,3,2,6,2099,11,792,2
2.832143548943398,5.6803628430749065,3.5681740681578784,29.88180119582113,293.3258733964388,102.10828302874181,319.6437852537846,1,2,1,1,20,19759,4,5,3,5,2102,12,741,3
2.564363479171284,6.475576667172717,3.182989809421109,26.082832658221484,267.05783547761195,95.86214727959853,319.7311667433425,0,2,2,1,23,21491,5,4,4,4,1834,11,822,1
3.3910952148199467,5.902434742350067,4.508621483453445,31.011000688232365,275.7892823540526,85.26860114316375,309.65704345595043,0,2,1,1,23,20815,4,3,3,6,2014,11,806,2
3.0600566840781585,5.228955183316585,4.670531996387541,30.255641250137117,274.46278360008273,114.6118303563565,289.5054324162819,0,2,2,1,21,21513,3,3,3,5,2018,12,771,2
3.750968335552616,7.293283938655607,4.5487258650240365,32.65291696866766,280.4095320463192,86.29092832718861,318.83485741114924,0,2,1,1,28,18495,3,3,2,4,2115,11,764,4
2.2332039108949546,5.3420465772974035,4.158735109501431,25.55166413085137,300.59040019371866,92.39151436836397,319.87420458909435,0,1,1,2,33,23143,4,3,3,5,1889,12,808,0
4.923184422998499,7.3755933845520065,3.9494644504480743,25.456437769210034,308.65175405084005,91.60182127849748,288.84941132288316,0,1,2,1,28,21180,5,5,3,5,2107,10,752,2
4.958632233438808,6.115014432394889,5.1583341239295635,27.2574965975456,268.5308946001672,114.85656136763417,313.18417385968047,0,2,1,1,32,23822,4,4,2,5,2051,11,834,0
